Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Txn_Month,Txn_DayOfWeek,Txn_IsWeekend,Txn_DayOfMonth,Amount_Per_Qty,Addr_Match,User_Txn_Count,User_Avg_Amount,User_Avg_Age,Amt_UserRatio,Location_Freq,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games,Device Used_mobile,Device Used_tablet
54.17,4,34.0,0,271,11,3,0,0,18,13.54,1,1,54.17,34.0,1.0,0.0003,0,1,0,1,0,0,0,1,0
239.32,1,25.0,0,53,8,1,1,0,30,239.32,1,1,239.32,25.0,1.0,0.0,1,0,0,0,0,0,1,1,0
41.45,2,34.0,0,183,13,3,2,0,27,20.72,1,1,41.45,34.0,1.0,0.0001,0,1,0,0,0,0,0,1,0
417.12,2,30.0,0,104,8,3,1,0,26,208.56,1,1,417.12,30.0,1.0,0.0,1,0,0,0,1,0,0,0,1
145.74,5,30.0,0,168,4,2,4,0,16,29.15,1,1,145.74,30.0,1.0,0.0001,0,0,1,1,0,0,0,1,0
80.91,5,29.0,0,305,18,4,0,0,1,16.18,1,1,80.91,29.0,1.0,0.0,0,0,0,0,1,0,0,0,0
11.2,3,43.0,0,342,22,1,1,0,23,3.73,1,1,11.2,43.0,1.0,0.0,0,1,0,0,1,0,0,1,0
43.88,3,34.0,0,15,20,2,5,1,24,14.63,1,1,43.88,34.0,1.0,0.0003,1,0,0,1,0,0,0,1,0
44.4,3,27.0,0,64,3,1,5,1,20,14.8,0,1,44.4,27.0,1.0,0.0,0,0,0,0,1,0,0,0,0
26.68,5,28.0,0,264,16,4,2,0,3,5.34,1,1,26.68,28.0,1.0,0.0,0,1,0,1,0,0,0,0,0
391.11,5,28.0,0,73,0,4,6,1,7,78.22,1,1,391.11,28.0,1.0,0.0,1,0,0,0,0,0,0,0,0
75.74,3,33.0,0,290,21,1,2,0,17,25.25,1,1,75.74,33.0,1.0,0.0,1,0,0,0,0,0,0,0,0
395.84,5,24.0,0,72,6,2,4,0,23,79.17,1,1,395.84,24.0,1.0,0.0001,0,0,0,0,1,0,0,1,0
49.64,4,40.0,0,277,14,1,6,1,14,12.41,1,1,49.64,40.0,1.0,0.0007,1,0,0,0,0,0,0,0,1
116.41,1,47.0,0,305,2,3,2,0,27,116.41,1,1,116.41,47.0,1.0,0.0001,0,0,1,0,1,0,0,0,1
294.16,2,54.0,0,260,13,2,0,0,19,147.08,1,1,294.16,54.0,1.0,0.0004,1,0,0,0,0,0,1,0,0
39.68,1,32.0,0,310,13,1,0,0,22,39.68,0,1,39.68,32.0,1.0,0.0,1,0,0,0,0,0,0,1,0
67.21,2,26.0,0,66,5,3,1,0,12,33.6,0,1,67.21,26.0,1.0,0.0004,0,0,1,1,0,0,0,0,1
403.4,1,49.0,0,27,11,1,1,0,23,403.4,1,1,403.4,49.0,1.0,0.0002,0,0,1,0,0,0,0,0,0
13.61,3,28.0,0,299,15,1,0,0,8,4.54,1,1,13.61,28.0,1.0,0.0003,0,0,0,0,1,0,0,0,0
102.98,5,33.0,0,340,19,3,3,0,7,20.6,1,1,102.98,33.0,1.0,0.0001,0,0,1,1,0,0,0,0,0
197.43,2,28.0,0,144,20,4,4,0,5,98.72,1,1,197.43,28.0,1.0,0.0,0,0,0,0,0,0,1,0,0
357.32,1,26.0,0,321,9,3,2,0,13,357.32,1,1,357.32,26.0,1.0,0.0,0,0,0,0,0,0,1,0,1
636.71375,4,45.0,0,314,10,1,0,0,15,159.18,1,1,636.71,45.0,1.0,0.0,0,0,0,0,0,0,0,1,0
527.33,1,25.0,0,355,11,3,1,0,19,527.33,1,1,527.33,25.0,1.0,0.0,0,0,0,1,0,0,0,0,0
636.71375,1,37.0,0,205,12,2,5,1,10,636.71,1,1,636.71,37.0,1.0,0.0001,0,1,0,0,1,0,0,0,0
636.71375,4,27.0,0,64,16,1,1,0,9,159.18,1,1,636.71,27.0,1.0,0.0,1,0,0,0,0,0,0,0,1
636.71375,4,40.0,0,84,11,3,2,0,6,159.18,1,1,636.71,40.0,1.0,0.0007,0,0,1,1,0,0,0,1,0
524.4,5,30.0,0,64,6,2,1,0,13,104.88,1,1,524.4,30.0,1.0,0.0,0,0,0,0,0,0,1,0,1
22.49,2,30.0,0,73,20,1,2,0,3,11.24,1,1,22.49,30.0,1.0,0.0002,1,0,0,1,0,0,0,0,0
308.77,1,34.0,0,260,3,3,4,0,15,308.77,1,1,308.77,34.0,1.0,0.0,0,0,0,1,0,0,0,0,1
125.43,3,48.0,0,35,23,1,4,0,12,41.81,1,1,125.43,48.0,1.0,0.0,0,0,1,0,0,0,1,0,0
269.65,2,31.0,0,226,18,1,2,0,3,134.82,1,1,269.65,31.0,1.0,0.0,0,0,0,0,0,0,0,1,0
140.5,3,18.0,0,190,13,1,0,0,8,46.83,1,1,140.5,18.0,1.0,0.0,0,1,0,0,0,0,0,0,0
636.71375,1,39.0,0,361,9,3,4,0,15,636.71,1,1,636.71,39.0,1.0,0.0004,0,0,1,0,1,0,0,0,1
249.86,3,37.0,0,18,7,1,2,0,17,83.29,1,1,249.86,37.0,1.0,0.0002,0,0,1,1,0,0,0,0,1
636.71375,4,21.0,1,224,16,3,0,0,18,159.18,1,1,636.71,21.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
17.58,1,34.0,0,199,0,1,1,0,30,17.58,1,1,17.58,34.0,1.0,0.0001,0,1,0,0,0,1,0,0,1
143.04,1,42.0,0,50,3,2,2,0,28,143.04,1,1,143.04,42.0,1.0,0.0,0,0,0,0,0,0,0,0,1
121.89,2,13.0,0,30,0,2,0,0,19,60.94,1,1,121.89,13.0,1.0,0.0,0,0,0,0,1,0,0,0,1
369.06,1,35.0,0,250,17,1,3,0,25,369.06,0,1,369.06,35.0,1.0,0.0003,0,0,0,1,0,0,0,0,0
139.38,5,39.0,0,313,9,3,4,0,29,27.88,1,1,139.38,39.0,1.0,0.0003,0,0,0,0,0,1,0,1,0
74.48,5,25.0,0,143,3,3,4,0,1,14.9,1,1,74.48,25.0,1.0,0.0,0,0,1,0,0,0,1,0,1
106.7,2,30.0,0,269,2,3,1,0,26,53.35,0,1,106.7,30.0,1.0,0.0002,0,0,1,0,1,0,0,0,0
253.67,2,23.0,0,216,0,2,5,1,17,126.84,1,1,253.67,23.0,1.0,0.0,0,0,1,1,0,0,0,0,1
551.94,1,51.0,0,322,11,1,0,0,29,551.94,1,1,551.94,51.0,1.0,0.0,1,0,0,0,0,0,0,1,0
42.92,1,21.0,0,308,21,1,4,0,19,42.92,1,1,42.92,21.0,1.0,0.0001,1,0,0,0,1,0,0,1,0
217.35,1,38.0,0,36,7,3,6,1,10,217.35,1,1,217.35,38.0,1.0,0.0003,0,1,0,0,1,0,0,0,0
636.71375,1,34.0,0,250,12,1,4,0,12,636.71,0,1,636.71,34.0,1.0,0.0,1,0,0,0,0,0,1,0,0
169.19,2,38.0,0,211,12,3,4,0,22,84.6,1,1,169.19,38.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
64.74,2,28.0,0,112,3,2,5,1,24,32.37,1,1,64.74,28.0,1.0,0.0,0,1,0,0,0,1,0,0,0
183.8,4,32.0,0,320,13,3,6,1,31,45.95,1,1,183.8,32.0,1.0,0.0005,0,0,1,0,0,0,0,0,0
129.46,5,18.0,0,176,23,1,3,0,18,25.89,1,1,129.46,18.0,1.0,0.0003,0,0,1,1,0,0,0,1,0
87.47,3,34.0,0,321,7,1,6,1,28,29.16,1,1,87.47,34.0,1.0,0.0001,0,0,1,0,1,0,0,0,1
133.66,4,21.0,0,107,21,3,4,0,22,33.42,1,1,133.66,21.0,1.0,0.0,0,0,0,0,1,0,0,1,0
53.53,3,38.0,0,256,15,1,0,0,8,17.84,1,1,53.53,38.0,1.0,0.0001,1,0,0,0,0,0,1,1,0
121.43,3,42.0,0,272,13,3,4,0,15,40.48,1,1,121.43,42.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
259.58,5,26.0,0,349,19,1,4,0,19,51.92,1,1,259.58,26.0,1.0,0.0,1,0,0,0,0,1,0,0,0
275.22,4,33.0,0,334,18,3,6,1,31,68.81,0,1,275.22,33.0,1.0,0.0001,0,0,1,0,0,1,0,0,1
236.66,3,22.0,0,191,17,1,3,0,11,78.89,1,1,236.66,22.0,1.0,0.0002,0,1,0,0,0,1,0,1,0
45.3,5,32.0,0,54,2,1,1,0,2,9.06,1,1,45.3,32.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
66.3,4,44.0,0,30,8,1,5,1,6,16.58,1,1,66.3,44.0,1.0,0.0,1,0,0,1,0,0,0,1,0
220.86,2,27.0,0,88,7,3,3,0,28,110.43,1,1,220.86,27.0,1.0,0.0002,1,0,0,0,0,0,1,0,0
295.36,1,48.0,1,356,3,2,2,0,14,295.36,0,1,295.36,48.0,1.0,0.0001,0,1,0,0,0,0,0,0,1
122.75,4,27.0,0,282,0,2,3,0,29,30.69,1,1,122.75,27.0,1.0,0.0003,0,1,0,0,1,0,0,0,0
131.77,3,39.0,0,325,17,1,6,1,28,43.92,1,1,131.77,39.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
21.94,5,61.0,1,66,0,1,4,0,26,4.39,1,1,21.94,61.0,1.0,0.0002,0,0,0,0,0,0,0,1,0
490.6,3,45.0,0,193,4,2,1,0,20,163.53,1,1,490.6,45.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
167.34,3,53.0,0,2,3,1,0,0,8,55.78,1,1,167.34,53.0,1.0,0.0,1,0,0,0,0,0,1,0,0
636.4,3,41.0,0,109,15,2,2,0,14,212.13,1,1,636.4,41.0,1.0,0.0001,0,1,0,0,0,0,1,0,0
227.48,5,40.0,0,21,20,2,4,0,23,45.5,1,1,227.48,40.0,1.0,0.0001,0,1,0,0,0,1,0,0,0
423.97,3,42.0,0,44,14,1,4,0,5,141.32,1,1,423.97,42.0,1.0,0.0,0,0,1,0,0,0,0,0,1
13.5,3,31.0,0,229,9,3,5,1,23,4.5,0,1,13.5,31.0,1.0,0.0002,0,0,0,0,0,0,1,0,0
301.05,1,16.0,1,27,2,3,3,0,28,301.05,1,1,301.05,16.0,1.0,0.0,0,0,1,0,0,1,0,0,1
12.66,3,25.0,0,67,19,1,0,0,29,4.22,1,1,12.66,25.0,1.0,0.0,1,0,0,0,0,1,0,1,0
32.7,1,22.0,1,244,3,3,2,0,27,32.7,1,1,32.7,22.0,1.0,0.0003,0,0,0,0,1,0,0,0,0
163.49,4,34.0,0,361,15,4,1,0,2,40.87,1,1,163.49,34.0,1.0,0.0001,0,0,1,1,0,0,0,0,1
23.57,1,35.0,0,65,23,3,1,0,26,23.57,1,1,23.57,35.0,1.0,0.0,0,1,0,1,0,0,0,0,0
20.39,4,42.0,0,333,15,4,5,1,6,5.1,1,1,20.39,42.0,1.0,0.0001,0,0,0,0,0,0,0,1,0
110.33,4,58.0,0,66,19,3,1,0,19,27.58,0,1,110.33,58.0,1.0,0.0,0,1,0,0,0,0,0,0,1
34.52,5,38.0,0,294,8,1,6,1,28,6.9,1,1,34.52,38.0,1.0,0.0,0,0,0,0,1,0,0,0,1
427.22,3,51.0,0,40,19,1,2,0,3,142.41,1,1,427.22,51.0,1.0,0.0,0,0,0,1,0,0,0,0,1
90.58,4,25.0,0,156,14,3,3,0,21,22.64,0,1,90.58,25.0,1.0,0.0002,0,0,1,0,0,1,0,1,0
636.71375,3,18.0,0,327,1,3,2,0,13,212.24,1,1,636.71,18.0,1.0,0.0,1,0,0,1,0,0,0,0,0
121.86,4,38.0,0,162,5,1,3,0,4,30.46,1,1,121.86,38.0,1.0,0.0003,1,0,0,1,0,0,0,1,0
19.32,5,37.0,0,320,12,1,2,0,24,3.86,0,1,19.32,37.0,1.0,0.0,0,0,1,0,0,0,1,1,0
50.75,2,38.0,0,214,8,2,2,0,7,25.38,1,1,50.75,38.0,1.0,0.0002,0,0,0,0,0,0,1,0,0
619.49,2,33.0,0,308,14,3,3,0,21,309.74,0,1,619.49,33.0,1.0,0.0001,0,1,0,0,0,0,1,0,0
110.96,1,38.0,0,173,20,2,3,0,29,110.96,1,1,110.96,38.0,1.0,0.0001,0,0,0,0,0,0,0,0,1
48.8,5,43.0,0,296,17,1,1,0,2,9.76,1,1,48.8,43.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
590.8,1,37.0,0,73,5,1,3,0,11,590.8,1,1,590.8,37.0,1.0,0.0,0,0,1,0,1,0,0,1,0
193.95,4,29.0,0,36,2,1,0,0,22,48.49,1,1,193.95,29.0,1.0,0.0,0,0,0,0,0,1,0,0,1
171.72,4,39.0,0,300,19,2,3,0,22,42.93,1,1,171.72,39.0,1.0,0.0002,0,0,0,0,0,1,0,0,0
220.83,4,48.0,0,262,12,1,1,0,2,55.21,1,1,220.83,48.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
204.99,3,61.0,0,131,18,2,0,0,19,68.33,1,1,204.99,61.0,1.0,0.0,0,0,0,0,0,1,0,0,0
384.71,4,52.0,0,339,7,1,2,0,24,96.18,1,1,384.71,52.0,1.0,0.0003,0,0,1,0,1,0,0,1,0
201.83,3,39.0,0,219,4,1,6,1,28,67.28,1,1,201.83,39.0,1.0,0.0003,0,0,1,0,0,0,1,0,1
79.78,3,44.0,0,244,13,1,4,0,5,26.59,1,1,79.78,44.0,1.0,0.0004,0,0,0,0,1,0,0,0,0
448.28,2,39.0,0,159,21,1,0,0,15,224.14,1,1,448.28,39.0,1.0,0.0,1,0,0,0,0,0,0,0,1
201.92,4,30.0,0,305,3,2,1,0,20,50.48,1,1,201.92,30.0,1.0,0.0001,0,0,0,0,0,0,0,0,1
86.48,1,49.0,0,308,14,4,5,1,6,86.48,1,1,86.48,49.0,1.0,0.0003,0,0,1,1,0,0,0,1,0
43.86,2,33.0,0,145,4,1,4,0,19,21.93,0,1,43.86,33.0,1.0,0.0,0,0,1,0,0,0,0,0,0
636.71375,2,35.0,0,124,20,2,4,0,16,318.36,1,1,636.71,35.0,1.0,0.0003,1,0,0,0,0,1,0,0,1
66.65,2,31.0,0,154,4,3,3,0,21,33.33,1,1,66.65,31.0,1.0,0.0013,0,1,0,0,0,1,0,1,0
64.52,1,49.0,0,281,19,4,0,0,1,64.52,1,1,64.52,49.0,1.0,0.0003,1,0,0,1,0,0,0,0,0
98.62,1,45.0,0,311,18,3,6,1,10,98.62,1,1,98.62,45.0,1.0,0.0,0,0,0,1,0,0,0,1,0
217.95,2,29.0,0,23,7,1,4,0,26,108.98,1,1,217.95,29.0,1.0,0.0002,0,0,1,1,0,0,0,0,1
194.04,2,27.0,0,349,2,3,1,0,12,97.02,1,1,194.04,27.0,1.0,0.0,0,0,0,0,0,0,1,0,0
36.93,2,46.0,0,256,1,1,6,1,28,18.46,1,1,36.93,46.0,1.0,0.0001,0,0,0,0,0,0,0,1,0
112.35,2,41.0,0,202,20,1,1,0,9,56.18,1,1,112.35,41.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
197.59,2,27.0,0,274,14,2,5,1,24,98.8,1,1,197.59,27.0,1.0,0.0001,0,0,1,0,1,0,0,1,0
21.59,3,45.0,0,282,4,3,5,1,9,7.2,1,1,21.59,45.0,1.0,0.0001,0,1,0,1,0,0,0,0,1
315.72,1,26.0,0,205,12,4,0,0,1,315.72,1,1,315.72,26.0,1.0,0.0001,0,0,0,0,0,0,1,1,0
242.25,4,31.0,0,293,19,2,4,0,16,60.56,1,1,242.25,31.0,1.0,0.0003,1,0,0,0,1,0,0,0,0
535.18,2,27.0,0,214,16,3,3,0,7,267.59,1,1,535.18,27.0,1.0,0.0004,1,0,0,0,1,0,0,0,0
452.5,1,41.0,0,242,4,3,2,0,6,452.5,1,1,452.5,41.0,1.0,0.0,0,0,1,0,0,0,0,0,0
61.8,4,46.0,0,268,12,1,1,0,23,15.45,1,1,61.8,46.0,1.0,0.0,0,1,0,0,0,1,0,1,0
40.53,3,50.0,0,6,7,1,6,1,14,13.51,1,1,40.53,50.0,1.0,0.0004,1,0,0,0,1,0,0,0,1
83.54,1,45.0,0,30,1,2,1,0,27,83.54,1,1,83.54,45.0,1.0,0.0,0,1,0,0,0,0,0,1,0
156.87,1,37.0,0,352,12,2,2,0,14,156.87,1,1,156.87,37.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
240.15,4,34.0,0,259,9,3,0,0,25,60.04,1,1,240.15,34.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
56.86,4,26.0,0,184,9,2,4,0,9,14.22,1,1,56.86,26.0,1.0,0.0001,0,0,0,0,0,0,1,1,0
244.72,2,35.0,0,121,5,1,6,1,14,122.36,1,1,244.72,35.0,1.0,0.0,0,1,0,0,1,0,0,0,0
148.23,2,31.0,1,114,18,1,1,0,9,74.11,1,1,148.23,31.0,1.0,0.0004,0,0,1,0,0,1,0,1,0
64.16,1,41.0,0,275,1,3,5,1,2,64.16,0,1,64.16,41.0,1.0,0.0,1,0,0,0,0,0,1,0,0
411.66,3,29.0,0,256,20,1,4,0,26,137.22,1,1,411.66,29.0,1.0,0.0,0,0,0,1,0,0,0,0,1
384.58,2,30.0,0,120,9,3,6,1,3,192.29,1,1,384.58,30.0,1.0,0.0,0,0,1,0,1,0,0,1,0
388.61,5,26.0,0,275,5,2,4,0,23,77.72,1,1,388.61,26.0,1.0,0.0,0,1,0,0,1,0,0,0,0
242.99,3,40.0,0,267,13,1,1,0,2,81.0,1,1,242.99,40.0,1.0,0.0,1,0,0,0,0,0,1,0,1
21.11,5,18.0,0,331,8,4,2,0,3,4.22,1,1,21.11,18.0,1.0,0.0001,0,1,0,0,1,0,0,1,0
196.23,5,39.0,0,66,19,4,4,0,5,39.25,1,1,196.23,39.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
88.31,1,12.0,0,89,3,3,3,0,7,88.31,1,1,88.31,12.0,1.0,0.0003,0,0,1,0,0,0,0,0,0
636.71375,5,29.0,1,28,11,1,2,0,10,127.34,1,1,636.71,29.0,1.0,0.0,0,0,1,1,0,0,0,1,0
111.99,5,28.0,1,231,1,4,6,1,7,22.4,1,1,111.99,28.0,1.0,0.0,0,0,0,0,0,1,0,0,1
18.79,2,41.0,0,152,3,1,6,1,28,9.4,1,1,18.79,41.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
20.75,5,28.0,0,129,18,1,5,1,13,4.15,1,1,20.75,28.0,1.0,0.0001,0,1,0,0,0,0,0,0,1
353.9,2,43.0,0,191,9,1,4,0,19,176.95,1,1,353.9,43.0,1.0,0.0,0,0,1,0,1,0,0,0,0
34.37,4,33.0,0,311,8,3,4,0,15,8.59,1,1,34.37,33.0,1.0,0.0,0,1,0,0,0,0,1,0,1
110.13,3,49.0,0,148,15,3,4,0,1,36.71,1,1,110.13,49.0,1.0,0.0,0,0,0,0,0,0,1,0,1
346.9,1,44.0,0,19,14,2,1,0,6,346.9,1,1,346.9,44.0,1.0,0.0,0,0,1,0,0,1,0,1,0
117.0,2,18.0,0,247,17,3,2,0,6,58.5,1,1,117.0,18.0,1.0,0.0001,0,0,0,0,0,0,0,0,0
270.64,3,26.0,0,158,14,3,3,0,14,90.21,1,1,270.64,26.0,1.0,0.0,0,1,0,0,0,0,1,0,0
45.53,4,52.0,0,294,2,3,2,0,6,11.38,1,1,45.53,52.0,1.0,0.0,0,0,1,0,0,0,0,0,1
45.89,2,25.0,0,179,5,2,5,1,17,22.94,1,1,45.89,25.0,1.0,0.0,0,0,1,0,0,1,0,0,1
636.71375,1,40.0,1,16,2,1,6,1,14,636.71,1,1,636.71,40.0,1.0,0.0001,0,0,1,0,1,0,0,0,1
199.78,4,35.0,0,205,2,1,0,0,15,49.94,1,1,199.78,35.0,1.0,0.0001,0,0,1,0,0,0,1,0,0
74.05,2,50.0,1,151,5,1,0,0,8,37.02,1,1,74.05,50.0,1.0,0.0005,0,0,1,0,1,0,0,1,0
91.45,1,37.0,0,125,19,3,0,0,11,91.45,1,1,91.45,37.0,1.0,0.0,1,0,0,0,0,0,1,0,1
29.6,5,43.0,0,179,17,1,6,1,7,5.92,1,1,29.6,43.0,1.0,0.0001,0,0,1,0,0,0,0,1,0
368.14,4,21.0,0,116,11,3,6,1,10,92.04,1,1,368.14,21.0,1.0,0.0002,0,0,1,0,0,0,0,0,0
29.63,2,19.0,0,243,11,2,5,1,3,14.82,1,1,29.63,19.0,1.0,0.0001,0,0,0,0,1,0,0,1,0
77.92,3,32.0,0,299,23,2,1,0,20,25.97,1,1,77.92,32.0,1.0,0.0001,1,0,0,0,1,0,0,0,1
636.71375,4,42.0,1,162,4,3,4,0,29,159.18,1,1,636.71,42.0,1.0,0.0,0,0,0,0,0,0,1,0,0
102.39,1,43.0,0,104,12,1,2,0,31,102.39,1,1,102.39,43.0,1.0,0.0,1,0,0,1,0,0,0,0,1
443.32,3,50.0,0,262,20,3,4,0,15,147.77,1,1,443.32,50.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
125.8,5,64.0,0,344,8,3,5,1,23,25.16,1,1,125.8,64.0,1.0,0.0004,0,1,0,0,0,0,1,0,1
64.61,4,25.0,0,192,1,2,4,0,23,16.15,1,1,64.61,25.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
636.71375,1,32.0,0,182,11,1,1,0,9,636.71,1,1,636.71,32.0,1.0,0.0007,0,0,1,0,0,0,0,1,0
20.42,4,48.0,0,279,1,4,5,1,6,5.11,0,1,20.42,48.0,1.0,0.0002,1,0,0,0,0,0,1,0,0
636.71375,2,37.0,0,299,13,1,4,0,12,318.36,1,1,636.71,37.0,1.0,0.0,0,0,0,0,0,0,1,1,0
68.44,3,34.0,0,191,2,1,1,0,2,22.81,1,1,68.44,34.0,1.0,0.0,0,1,0,0,0,1,0,1,0
68.68,4,22.0,0,49,14,3,2,0,27,17.17,0,1,68.68,22.0,1.0,0.0,0,1,0,0,1,0,0,0,0
261.27,2,36.0,0,318,22,3,4,0,8,130.64,1,1,261.27,36.0,1.0,0.0002,1,0,0,0,1,0,0,0,0
91.92,3,49.0,0,105,3,3,3,0,14,30.64,1,1,91.92,49.0,1.0,0.0,0,1,0,0,1,0,0,0,0
56.83,5,22.0,0,213,22,2,3,0,8,11.37,1,1,56.83,22.0,1.0,0.0,0,0,0,0,1,0,0,0,0
522.77,5,40.0,0,172,0,1,2,0,3,104.55,1,1,522.77,40.0,1.0,0.0005,0,0,0,0,0,0,0,1,0
134.83,1,37.0,0,315,0,2,4,0,9,134.83,1,1,134.83,37.0,1.0,0.0001,0,1,0,0,0,0,1,0,1
30.89,5,27.0,0,222,12,3,5,1,30,6.18,1,1,30.89,27.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
74.56,2,48.0,0,352,3,1,5,1,13,37.28,1,1,74.56,48.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
124.51,1,40.0,0,55,3,2,4,0,16,124.51,1,1,124.51,40.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
225.17,4,39.0,0,134,13,2,0,0,12,56.29,1,1,225.17,39.0,1.0,0.0005,1,0,0,0,0,0,0,1,0
66.8,4,44.0,0,86,2,2,4,0,23,16.7,1,1,66.8,44.0,1.0,0.0,1,0,0,0,0,0,1,1,0
115.11,5,28.0,0,328,1,1,4,0,5,23.02,1,1,115.11,28.0,1.0,0.0,0,0,0,1,0,0,0,1,0
120.78,3,42.0,0,12,12,3,2,0,6,40.26,1,1,120.78,42.0,1.0,0.0006,0,1,0,0,0,0,0,1,0
131.09,1,44.0,0,168,14,3,1,0,12,131.09,1,1,131.09,44.0,1.0,0.0,1,0,0,0,0,0,1,1,0
636.71375,1,37.0,0,251,22,1,5,1,20,636.71,0,1,636.71,37.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
231.4,4,38.0,0,300,13,1,0,0,22,57.85,1,1,231.4,38.0,1.0,0.0,0,0,0,0,0,0,1,0,1
21.71,5,34.0,0,131,10,3,4,0,29,4.34,1,1,21.71,34.0,1.0,0.0004,1,0,0,0,1,0,0,1,0
125.69,3,43.0,0,150,6,4,0,0,1,41.9,1,1,125.69,43.0,1.0,0.0001,0,0,0,1,0,0,0,0,0
143.1,1,30.0,0,339,14,1,5,1,27,143.1,1,1,143.1,30.0,1.0,0.0001,0,0,0,1,0,0,0,1,0
269.28,3,26.0,0,311,16,1,3,0,4,89.76,1,1,269.28,26.0,1.0,0.0002,0,0,1,0,0,0,1,0,0
280.34,3,31.0,1,19,3,1,0,0,1,93.45,1,1,280.34,31.0,1.0,0.0001,1,0,0,0,0,1,0,0,0
22.47,1,29.0,0,167,0,2,3,0,15,22.47,1,1,22.47,29.0,1.0,0.0003,0,0,0,0,1,0,0,1,0
19.09,2,37.0,0,291,17,2,6,1,4,9.54,1,1,19.09,37.0,1.0,0.0,0,0,0,1,0,0,0,0,0
502.82,1,28.0,1,22,4,1,2,0,10,502.82,1,1,502.82,28.0,1.0,0.0,0,0,0,0,0,1,0,1,0
98.32,1,25.0,0,137,19,3,6,1,24,98.32,1,1,98.32,25.0,1.0,0.0,1,0,0,0,1,0,0,0,0
61.81,5,18.0,0,280,22,1,3,0,11,12.36,1,1,61.81,18.0,1.0,0.0,0,1,0,1,0,0,0,1,0
226.32,2,46.0,0,28,2,4,3,0,4,113.16,1,1,226.32,46.0,1.0,0.0001,0,0,1,0,0,0,1,0,0
244.78,5,16.0,0,325,12,2,5,1,17,48.96,1,1,244.78,16.0,1.0,0.0,0,0,1,0,0,0,1,0,0
55.88,2,40.0,0,154,11,1,4,0,12,27.94,1,1,55.88,40.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
48.63,2,31.0,0,350,7,2,6,1,4,24.32,1,1,48.63,31.0,1.0,0.0001,0,0,0,0,0,0,1,0,0
559.24,3,40.0,0,230,7,2,0,0,5,186.41,1,1,559.24,40.0,1.0,0.0003,0,0,0,0,0,0,1,0,0
223.74,2,44.0,0,96,4,1,1,0,30,111.87,1,1,223.74,44.0,1.0,0.0,0,0,1,0,0,0,0,0,0
207.91,1,37.0,0,89,23,1,1,0,9,207.91,1,1,207.91,37.0,1.0,0.0,0,1,0,0,0,1,0,0,0
583.99,1,36.0,0,27,3,2,4,0,16,583.99,1,1,583.99,36.0,1.0,0.0,1,0,0,0,0,1,0,0,0
636.71375,2,29.0,0,284,18,2,1,0,20,318.36,1,1,636.71,29.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
26.32,3,38.0,0,241,19,1,4,0,12,8.77,1,1,26.32,38.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
181.57,3,27.0,0,97,20,2,1,0,13,60.52,1,1,181.57,27.0,1.0,0.0,0,0,1,0,0,0,0,0,1
10.6,3,28.0,0,363,14,3,2,0,6,3.53,1,1,10.6,28.0,1.0,0.0003,0,0,1,0,0,0,0,0,1
109.32,3,30.0,0,358,19,4,0,0,1,36.44,1,1,109.32,30.0,1.0,0.0002,1,0,0,0,1,0,0,0,1
30.65,3,44.0,0,282,17,1,1,0,16,10.22,1,1,30.65,44.0,1.0,0.0001,0,1,0,0,0,0,1,1,0
135.38,2,38.0,0,316,3,1,0,0,29,67.69,1,1,135.38,38.0,1.0,0.0007,0,1,0,0,1,0,0,0,1
215.58,4,22.0,0,359,5,3,2,0,20,53.9,1,1,215.58,22.0,1.0,0.0,0,0,0,0,0,1,0,1,0
30.96,3,37.0,0,333,22,1,0,0,22,10.32,1,1,30.96,37.0,1.0,0.0,1,0,0,0,0,0,1,0,1
314.02,4,38.0,0,341,10,3,3,0,28,78.5,1,1,314.02,38.0,1.0,0.0,0,1,0,0,0,0,1,0,0
467.37,5,44.0,1,292,15,2,3,0,1,93.47,1,1,467.37,44.0,1.0,0.0,1,0,0,0,0,0,0,0,1
